"","League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","Prog_Passes","Succ_Dribbles","Att_Dribbles"
"329","Premier League","2023-01-01","Premier League (Matchweek 18)","Tottenham Hotspur","3-4-3",0,0.7,"","4","0","Aston Villa","4-4-2",2,1,"Emi Buendía · 50&rsquor; Douglas Luiz · 73&rsquor;","3","0","https://fbref.com/en/matches/63e8eaf8/Tottenham-Hotspur-Aston-Villa-January-1-2023-Premier-League","Tottenham Hotspur","Home",990,0,0,0,0,6,1,4,0,715,14,11,13,0.7,0.7,0.6,11,0,524,627,83.6,32,5,10
"330","Premier League","2023-01-01","Premier League (Matchweek 18)","Tottenham Hotspur","3-4-3",0,0.7,"","4","0","Aston Villa","4-4-2",2,1,"Emi Buendía · 50&rsquor; Douglas Luiz · 73&rsquor;","3","0","https://fbref.com/en/matches/63e8eaf8/Tottenham-Hotspur-Aston-Villa-January-1-2023-Premier-League","Aston Villa","Away",990,2,2,0,0,13,4,3,0,555,18,13,15,1,1,0.8,23,4,346,437,79.2,19,5,15
"331","Premier League","2023-01-01","Premier League (Matchweek 18)","Nottingham Forest","4-3-3",1,1.4,"Serge Aurier · 63&rsquor;","2","0","Chelsea","4-3-3",1,0.9,"Raheem Sterling · 16&rsquor;","2","0","https://fbref.com/en/matches/c31cf944/Nottingham-Forest-Chelsea-January-1-2023-Premier-League","Nottingham Forest","Home",990,1,1,0,0,12,5,2,0,401,18,11,10,1.4,1.4,1.3,22,2,215,296,72.6,19,3,13
"332","Premier League","2023-01-01","Premier League (Matchweek 18)","Nottingham Forest","4-3-3",1,1.4,"Serge Aurier · 63&rsquor;","2","0","Chelsea","4-3-3",1,0.9,"Raheem Sterling · 16&rsquor;","2","0","https://fbref.com/en/matches/c31cf944/Nottingham-Forest-Chelsea-January-1-2023-Premier-League","Chelsea","Away",990,1,0,0,0,7,2,2,0,829,16,3,9,0.9,0.9,0.5,14,2,652,736,88.6,26,7,21
"333","Premier League","2023-01-02","Premier League (Matchweek 19)","Brentford","3-5-2",3,1.7,"Ibrahima Konaté (OG) · 19&rsquor; Yoane Wissa · 42&rsquor; Bryan Mbeumo · 84&rsquor;","1","0","Liverpool","4-3-3",1,2,"Alex Oxlade-Chamberlain · 50&rsquor;","3","0","https://fbref.com/en/matches/af6aa183/Brentford-Liverpool-January-2-2023-Premier-League","Brentford","Home",990,2,1,0,0,10,7,1,0,413,17,13,16,1.8,1.8,0.7,16,2,135,274,49.3,11,2,6
"334","Premier League","2023-01-02","Premier League (Matchweek 19)","Brentford","3-5-2",3,1.7,"Ibrahima Konaté (OG) · 19&rsquor; Yoane Wissa · 42&rsquor; Bryan Mbeumo · 84&rsquor;","1","0","Liverpool","4-3-3",1,2,"Alex Oxlade-Chamberlain · 50&rsquor;","3","0","https://fbref.com/en/matches/af6aa183/Brentford-Liverpool-January-2-2023-Premier-League","Liverpool","Away",990,1,1,0,0,16,5,3,0,827,9,4,9,2,2,1.6,31,2,579,716,80.9,45,13,20
"335","Premier League","2023-01-03","Premier League (Matchweek 19)","Leicester City","4-2-3-1",0,1.7,"","2","0","Fulham","4-2-3-1",1,1.7,"Aleksandar Mitrovic · 17&rsquor;","6","0","https://fbref.com/en/matches/12e0894b/Leicester-City-Fulham-January-3-2023-Premier-League","Leicester City","Home",990,0,0,0,0,15,6,2,0,708,17,10,12,1.7,1.7,1.5,26,0,481,604,79.6,37,3,10
"336","Premier League","2023-01-03","Premier League (Matchweek 19)","Leicester City","4-2-3-1",0,1.7,"","2","0","Fulham","4-2-3-1",1,1.7,"Aleksandar Mitrovic · 17&rsquor;","6","0","https://fbref.com/en/matches/12e0894b/Leicester-City-Fulham-January-3-2023-Premier-League","Fulham","Away",990,1,1,0,0,11,2,6,0,526,13,10,21,1.7,1.7,1.5,19,1,289,395,73.2,13,10,19
"337","Premier League","2023-01-03","Premier League (Matchweek 19)","Everton","4-3-3",1,1.3,"Demarai Gray (P) · 90+2&rsquor;","3","0","Brighton & Hove Albion","4-2-3-1",4,2.2,"Kaoru Mitoma · 14&rsquor; Evan Ferguson · 51&rsquor; Solly March · 54&rsquor; Pascal Groß · 57&rsquor;","1","0","https://fbref.com/en/matches/c62d7632/Everton-Brighton-and-Hove-Albion-January-3-2023-Premier-League","Everton","Home",990,1,0,1,1,9,3,3,0,631,16,9,23,1.3,0.5,0.4,18,2,444,523,84.9,19,3,17
"338","Premier League","2023-01-03","Premier League (Matchweek 19)","Everton","4-3-3",1,1.3,"Demarai Gray (P) · 90+2&rsquor;","3","0","Brighton & Hove Albion","4-2-3-1",4,2.2,"Kaoru Mitoma · 14&rsquor; Evan Ferguson · 51&rsquor; Solly March · 54&rsquor; Pascal Groß · 57&rsquor;","1","0","https://fbref.com/en/matches/c62d7632/Everton-Brighton-and-Hove-Albion-January-3-2023-Premier-League","Brighton & Hove Albion","Away",990,4,2,0,0,19,8,1,0,642,15,8,6,2.2,2.2,1.1,35,6,465,549,84.7,30,3,10
"339","Premier League","2023-01-03","Premier League (Matchweek 19)","Arsenal","4-3-3",0,1.1,"","4","0","Newcastle United","4-3-3",0,1,"","5","0","https://fbref.com/en/matches/ceebd643/Arsenal-Newcastle-United-January-3-2023-Premier-League","Arsenal","Home",990,0,0,0,0,17,4,4,0,676,13,3,9,1.1,1.1,1,33,0,480,572,83.9,33,2,16
"340","Premier League","2023-01-03","Premier League (Matchweek 19)","Arsenal","4-3-3",0,1.1,"","4","0","Newcastle United","4-3-3",0,1,"","5","0","https://fbref.com/en/matches/ceebd643/Arsenal-Newcastle-United-January-3-2023-Premier-League","Newcastle United","Away",990,0,0,0,0,8,1,5,0,418,23,5,18,1.1,1.1,1,14,0,201,292,68.8,14,6,17
"341","Premier League","2023-01-03","Premier League (Matchweek 19)","Manchester United","4-2-3-1",3,2.2,"Casemiro · 23&rsquor; Luke Shaw · 49&rsquor; Marcus Rashford · 86&rsquor;","0","0","Bournemouth","4-4-2",0,0.6,"","3","0","https://fbref.com/en/matches/63fc7f12/Manchester-United-Bournemouth-January-3-2023-Premier-League","Manchester United","Home",990,3,3,0,0,18,6,0,0,706,9,10,10,2.3,2.3,2.1,34,6,512,614,83.4,39,4,15
"342","Premier League","2023-01-03","Premier League (Matchweek 19)","Manchester United","4-2-3-1",3,2.2,"Casemiro · 23&rsquor; Luke Shaw · 49&rsquor; Marcus Rashford · 86&rsquor;","0","0","Bournemouth","4-4-2",0,0.6,"","3","0","https://fbref.com/en/matches/63fc7f12/Manchester-United-Bournemouth-January-3-2023-Premier-League","Bournemouth","Away",990,0,0,0,0,7,4,3,0,550,18,12,21,0.6,0.6,0.5,13,0,339,437,77.6,25,5,14
"343","Premier League","2023-01-04","Premier League (Matchweek 19)","Southampton","3-1-4-2",0,0.5,"","2","0","Nottingham Forest","4-3-1-2",1,1.4,"Taiwo Awoniyi · 27&rsquor;","2","0","https://fbref.com/en/matches/cc17c735/Southampton-Nottingham-Forest-January-4-2023-Premier-League","Southampton","Home",990,0,0,0,0,8,0,2,0,627,14,9,6,0.5,0.5,0.4,16,0,400,526,76,37,3,6
"344","Premier League","2023-01-04","Premier League (Matchweek 19)","Southampton","3-1-4-2",0,0.5,"","2","0","Nottingham Forest","4-3-1-2",1,1.4,"Taiwo Awoniyi · 27&rsquor;","2","0","https://fbref.com/en/matches/cc17c735/Southampton-Nottingham-Forest-January-4-2023-Premier-League","Nottingham Forest","Away",990,1,1,0,0,11,1,2,0,448,22,10,10,1.4,1.4,1.3,17,1,194,312,62.2,10,3,9
"345","Premier League","2023-01-04","Premier League (Matchweek 19)","Leeds United","4-2-3-1",2,1.6,"Degnand Gnonto · 27&rsquor; Rodrigo · 70&rsquor;","3","0","West Ham United","4-3-3",2,1.4,"Lucas Paquetá (P) · 45&rsquor; Gianluca Scamacca · 46&rsquor;","1","0","https://fbref.com/en/matches/068406dc/Leeds-United-West-Ham-United-January-4-2023-Premier-League","Leeds United","Home",990,2,2,0,0,14,5,3,0,655,19,13,11,1.6,1.6,1.2,24,4,412,531,77.6,23,5,13
"346","Premier League","2023-01-04","Premier League (Matchweek 19)","Leeds United","4-2-3-1",2,1.6,"Degnand Gnonto · 27&rsquor; Rodrigo · 70&rsquor;","3","0","West Ham United","4-3-3",2,1.4,"Lucas Paquetá (P) · 45&rsquor; Gianluca Scamacca · 46&rsquor;","1","0","https://fbref.com/en/matches/068406dc/Leeds-United-West-Ham-United-January-4-2023-Premier-League","West Ham United","Away",990,2,0,1,1,14,1,1,0,433,19,13,15,1.4,0.6,0.3,22,2,195,320,60.9,12,3,14
"347","Premier League","2023-01-04","Premier League (Matchweek 19)","Aston Villa","4-4-2",1,1.8,"Danny Ings · 78&rsquor;","1","0","Wolverhampton Wanderers","4-2-3-1",1,0.9,"Daniel Podence · 12&rsquor;","3","0","https://fbref.com/en/matches/895a1c1f/Aston-Villa-Wolverhampton-Wanderers-January-4-2023-Premier-League","Aston Villa","Home",990,1,1,0,0,13,3,1,0,640,11,6,11,1.8,1.8,1.6,24,2,452,544,83.1,31,6,23
"348","Premier League","2023-01-04","Premier League (Matchweek 19)","Aston Villa","4-4-2",1,1.8,"Danny Ings · 78&rsquor;","1","0","Wolverhampton Wanderers","4-2-3-1",1,0.9,"Daniel Podence · 12&rsquor;","3","0","https://fbref.com/en/matches/895a1c1f/Aston-Villa-Wolverhampton-Wanderers-January-4-2023-Premier-League","Wolverhampton Wanderers","Away",990,1,1,0,0,10,3,3,0,553,29,6,15,1,1,0.5,18,2,344,431,79.8,19,4,9
"349","Premier League","2023-01-04","Premier League (Matchweek 19)","Crystal Palace","4-2-3-1",0,0.8,"","1","0","Tottenham Hotspur","3-4-3",4,1.4,"Harry Kane · 48&rsquor; Harry Kane · 53&rsquor; Matt Doherty · 68&rsquor; Son Heung-min · 72&rsquor;","2","0","https://fbref.com/en/matches/d8118454/Crystal-Palace-Tottenham-Hotspur-January-4-2023-Premier-League","Crystal Palace","Home",990,0,0,0,0,19,4,1,0,628,22,8,14,0.8,0.8,0.7,30,0,406,511,79.5,31,10,21
"350","Premier League","2023-01-04","Premier League (Matchweek 19)","Crystal Palace","4-2-3-1",0,0.8,"","1","0","Tottenham Hotspur","3-4-3",4,1.4,"Harry Kane · 48&rsquor; Harry Kane · 53&rsquor; Matt Doherty · 68&rsquor; Son Heung-min · 72&rsquor;","2","0","https://fbref.com/en/matches/d8118454/Crystal-Palace-Tottenham-Hotspur-January-4-2023-Premier-League","Tottenham Hotspur","Away",990,4,2,0,0,14,6,2,0,721,22,9,10,1.4,1.4,1.1,25,8,497,584,85.1,31,5,19
"351","Premier League","2023-01-05","Premier League (Matchweek 19)","Chelsea","4-2-3-1",0,0.4,"","2","0","Manchester City","3-2-4-1",1,2.1,"Riyad Mahrez · 63&rsquor;","0","0","https://fbref.com/en/matches/eacda90c/Chelsea-Manchester-City-January-5-2023-Premier-League","Chelsea","Home",990,0,0,0,0,8,2,2,0,691,28,13,4,0.4,0.4,0.4,15,0,494,594,83.2,18,6,15
"352","Premier League","2023-01-05","Premier League (Matchweek 19)","Chelsea","4-2-3-1",0,0.4,"","2","0","Manchester City","3-2-4-1",1,2.1,"Riyad Mahrez · 63&rsquor;","0","0","https://fbref.com/en/matches/eacda90c/Chelsea-Manchester-City-January-5-2023-Premier-League","Manchester City","Away",990,1,1,0,0,12,3,0,0,764,19,10,13,2.1,2.1,1.9,20,2,568,650,87.4,49,7,18
"353","Premier League","2023-01-12","Premier League (Matchweek 7)","Fulham","4-2-3-1",2,1,"Willian · 25&rsquor; Carlos Vinícius · 73&rsquor;","4","0","Chelsea","3-5-2",1,2.1,"Kalidou Koulibaly · 47&rsquor; João Félix · 58&rsquor;","3","1","https://fbref.com/en/matches/2902a42d/Fulham-Chelsea-January-12-2023-Premier-League","Fulham","Home",990,2,1,0,0,8,3,4,0,622,11,10,18,1,1,0.9,12,3,394,510,77.3,30,3,12
"354","Premier League","2023-01-12","Premier League (Matchweek 7)","Fulham","4-2-3-1",2,1,"Willian · 25&rsquor; Carlos Vinícius · 73&rsquor;","4","0","Chelsea","3-5-2",1,2.1,"Kalidou Koulibaly · 47&rsquor; João Félix · 58&rsquor;","3","1","https://fbref.com/en/matches/2902a42d/Fulham-Chelsea-January-12-2023-Premier-League","Chelsea","Away",957,1,0,0,0,20,10,3,1,677,18,15,14,2.2,2.2,1.6,31,1,433,543,79.7,25,5,12
"355","Premier League","2023-01-13","Premier League (Matchweek 20)","Aston Villa","4-4-2",2,1.2,"Leon Bailey · 3&rsquor; Emi Buendía · 64&rsquor;","2","0","Leeds United","4-2-3-1",1,2.4,"Patrick Bamford · 83&rsquor;","2","0","https://fbref.com/en/matches/ea58bf24/Aston-Villa-Leeds-United-January-13-2023-Premier-League","Aston Villa","Home",990,2,1,0,0,11,5,2,0,616,28,13,17,1.3,1.3,0.7,17,3,336,468,71.8,16,8,20
"356","Premier League","2023-01-13","Premier League (Matchweek 20)","Aston Villa","4-4-2",2,1.2,"Leon Bailey · 3&rsquor; Emi Buendía · 64&rsquor;","2","0","Leeds United","4-2-3-1",1,2.4,"Patrick Bamford · 83&rsquor;","2","0","https://fbref.com/en/matches/ea58bf24/Aston-Villa-Leeds-United-January-13-2023-Premier-League","Leeds United","Away",990,1,1,0,0,16,3,2,0,570,27,12,15,2.5,2.5,1.8,26,2,288,426,67.6,22,6,21
"357","Premier League","2023-01-14","Premier League (Matchweek 20)","Manchester United","4-2-3-1",2,1.7,"Bruno Fernandes · 78&rsquor; Marcus Rashford · 82&rsquor;","3","0","Manchester City","4-3-3",1,0.6,"Jack Grealish · 60&rsquor;","0","0","https://fbref.com/en/matches/f0fd7541/Manchester-Derby-Manchester-United-Manchester-City-January-14-2023-Premier-League","Manchester United","Home",990,2,2,0,0,8,3,3,0,426,15,6,7,1.7,1.7,1.7,16,4,246,338,72.8,14,9,11
"358","Premier League","2023-01-14","Premier League (Matchweek 20)","Manchester United","4-2-3-1",2,1.7,"Bruno Fernandes · 78&rsquor; Marcus Rashford · 82&rsquor;","3","0","Manchester City","4-3-3",1,0.6,"Jack Grealish · 60&rsquor;","0","0","https://fbref.com/en/matches/f0fd7541/Manchester-Derby-Manchester-United-Manchester-City-January-14-2023-Premier-League","Manchester City","Away",990,1,1,0,0,5,1,0,0,850,6,4,11,0.6,0.6,0.5,10,2,678,778,87.1,26,6,18
"359","Premier League","2023-01-14","Premier League (Matchweek 20)","Everton","3-4-3",1,1.4,"Amadou Onana · 39&rsquor;","0","0","Southampton","4-2-3-1",2,1.2,"James Ward-Prowse · 46&rsquor; James Ward-Prowse · 78&rsquor;","3","0","https://fbref.com/en/matches/11603f7f/Everton-Southampton-January-14-2023-Premier-League","Everton","Home",990,1,1,0,0,12,4,0,0,550,10,10,13,1.4,1.4,0.7,22,2,309,443,69.8,23,7,16
"360","Premier League","2023-01-14","Premier League (Matchweek 20)","Everton","3-4-3",1,1.4,"Amadou Onana · 39&rsquor;","0","0","Southampton","4-2-3-1",2,1.2,"James Ward-Prowse · 46&rsquor; James Ward-Prowse · 78&rsquor;","3","0","https://fbref.com/en/matches/11603f7f/Everton-Southampton-January-14-2023-Premier-League","Southampton","Away",990,2,1,0,0,13,5,3,0,522,18,5,9,1.2,1.2,1,23,4,280,404,69.3,16,3,8
"361","Premier League","2023-01-14","Premier League (Matchweek 20)","Wolverhampton Wanderers","4-2-3-1",1,0.9,"Daniel Podence · 48&rsquor;","0","0","West Ham United","4-3-3",0,1.1,"","2","0","https://fbref.com/en/matches/20fbd1a1/Wolverhampton-Wanderers-West-Ham-United-January-14-2023-Premier-League","Wolverhampton Wanderers","Home",990,1,0,0,0,17,4,0,0,724,15,4,20,0.9,0.9,0.5,25,2,489,592,82.6,31,7,14
"362","Premier League","2023-01-14","Premier League (Matchweek 20)","Wolverhampton Wanderers","4-2-3-1",1,0.9,"Daniel Podence · 48&rsquor;","0","0","West Ham United","4-3-3",0,1.1,"","2","0","https://fbref.com/en/matches/20fbd1a1/Wolverhampton-Wanderers-West-Ham-United-January-14-2023-Premier-League","West Ham United","Away",990,0,0,0,0,16,3,2,0,532,11,11,14,1.1,1.1,0.8,30,0,314,426,73.7,33,5,14
"363","Premier League","2023-01-14","Premier League (Matchweek 20)","Nottingham Forest","4-3-1-2",2,2.4,"Brennan Johnson · 56&rsquor; Brennan Johnson · 84&rsquor;","1","0","Leicester City","4-2-3-1",0,1,"","2","0","https://fbref.com/en/matches/95d3b457/Nottingham-Forest-Leicester-City-January-14-2023-Premier-League","Nottingham Forest","Home",990,2,2,0,0,15,5,1,0,509,14,9,18,2.4,2.4,2.1,28,4,281,387,72.6,22,9,14
"364","Premier League","2023-01-14","Premier League (Matchweek 20)","Nottingham Forest","4-3-1-2",2,2.4,"Brennan Johnson · 56&rsquor; Brennan Johnson · 84&rsquor;","1","0","Leicester City","4-2-3-1",0,1,"","2","0","https://fbref.com/en/matches/95d3b457/Nottingham-Forest-Leicester-City-January-14-2023-Premier-League","Leicester City","Away",990,0,0,0,0,6,1,2,0,706,12,5,16,1,1,1,10,0,488,610,80,23,3,9
"365","Premier League","2023-01-14","Premier League (Matchweek 20)","Brighton & Hove Albion","4-2-3-1",3,1.9,"Solly March · 46&rsquor; Solly March · 53&rsquor; Danny Welbeck · 81&rsquor;","1","0","Liverpool","4-1-2-1-2",0,1,"","3","0","https://fbref.com/en/matches/cfc2a193/Brighton-and-Hove-Albion-Liverpool-January-14-2023-Premier-League","Brighton & Hove Albion","Home",990,3,2,0,0,16,8,1,0,781,16,7,2,1.9,1.9,1.3,31,5,601,696,86.4,38,8,16
"366","Premier League","2023-01-14","Premier League (Matchweek 20)","Brighton & Hove Albion","4-2-3-1",3,1.9,"Solly March · 46&rsquor; Solly March · 53&rsquor; Danny Welbeck · 81&rsquor;","1","0","Liverpool","4-1-2-1-2",0,1,"","3","0","https://fbref.com/en/matches/cfc2a193/Brighton-and-Hove-Albion-Liverpool-January-14-2023-Premier-League","Liverpool","Away",990,0,0,0,0,6,2,3,0,561,19,16,13,1,1,1,11,0,372,447,83.2,22,3,9
"367","Premier League","2023-01-14","Premier League (Matchweek 20)","Brentford","4-3-3",2,1.4,"Ivan Toney (P) · 39&rsquor; Mathias Jensen · 75&rsquor;","1","0","Bournemouth","4-4-1-1",0,0.6,"","1","0","https://fbref.com/en/matches/3f992264/Brentford-Bournemouth-January-14-2023-Premier-League","Brentford","Home",990,2,1,1,1,11,3,1,0,592,20,7,7,1.4,0.6,0.3,20,3,341,481,70.9,22,6,17
"368","Premier League","2023-01-14","Premier League (Matchweek 20)","Brentford","4-3-3",2,1.4,"Ivan Toney (P) · 39&rsquor; Mathias Jensen · 75&rsquor;","1","0","Bournemouth","4-4-1-1",0,0.6,"","1","0","https://fbref.com/en/matches/3f992264/Brentford-Bournemouth-January-14-2023-Premier-League","Bournemouth","Away",990,0,0,0,0,7,2,1,0,614,19,13,7,0.6,0.6,0.5,11,0,361,478,75.5,17,8,20
"369","Premier League","2023-01-15","Premier League (Matchweek 20)","Chelsea","4-2-3-1",1,1.5,"Kai Havertz · 64&rsquor;","2","0","Crystal Palace","4-2-3-1",0,0.7,"","5","0","https://fbref.com/en/matches/564d2893/Chelsea-Crystal-Palace-January-15-2023-Premier-League","Chelsea","Home",990,1,1,0,0,15,5,2,0,774,33,7,17,1.5,1.5,1.2,24,2,515,628,82,42,9,21
"370","Premier League","2023-01-15","Premier League (Matchweek 20)","Chelsea","4-2-3-1",1,1.5,"Kai Havertz · 64&rsquor;","2","0","Crystal Palace","4-2-3-1",0,0.7,"","5","0","https://fbref.com/en/matches/564d2893/Chelsea-Crystal-Palace-January-15-2023-Premier-League","Crystal Palace","Away",990,0,0,0,0,10,5,5,0,532,24,8,12,0.7,0.7,0.3,17,0,279,396,70.5,21,12,31
"371","Premier League","2023-01-15","Premier League (Matchweek 20)","Newcastle United","4-3-3",1,2.2,"Alexander Isak · 89&rsquor;","1","0","Fulham","4-2-3-1",0,1.1,"","3","0","https://fbref.com/en/matches/f93d11e7/Newcastle-United-Fulham-January-15-2023-Premier-League","Newcastle United","Home",990,1,1,0,0,20,5,1,0,605,18,8,11,2.4,2.4,2.1,36,2,398,500,79.6,40,7,22
"372","Premier League","2023-01-15","Premier League (Matchweek 20)","Newcastle United","4-3-3",1,2.2,"Alexander Isak · 89&rsquor;","1","0","Fulham","4-2-3-1",0,1.1,"","3","0","https://fbref.com/en/matches/f93d11e7/Newcastle-United-Fulham-January-15-2023-Premier-League","Fulham","Away",990,0,0,0,1,4,0,3,0,424,17,9,15,1.1,0.3,0.3,9,0,212,310,68.4,19,8,17
"373","Premier League","2023-01-15","Premier League (Matchweek 20)","Tottenham Hotspur","3-4-3",0,1.6,"","4","0","Arsenal","4-3-3",2,1.8,"Hugo Lloris (OG) · 14&rsquor; Martin Ødegaard · 36&rsquor;","2","0","https://fbref.com/en/matches/4fc8b7b2/North-London-Derby-Tottenham-Hotspur-Arsenal-January-15-2023-Premier-League","Tottenham Hotspur","Home",990,0,0,0,0,17,7,4,0,621,17,11,10,1.6,1.6,1.3,29,0,411,514,80,26,4,9
"374","Premier League","2023-01-15","Premier League (Matchweek 20)","Tottenham Hotspur","3-4-3",0,1.6,"","4","0","Arsenal","4-3-3",2,1.8,"Hugo Lloris (OG) · 14&rsquor; Martin Ødegaard · 36&rsquor;","2","0","https://fbref.com/en/matches/4fc8b7b2/North-London-Derby-Tottenham-Hotspur-Arsenal-January-15-2023-Premier-League","Arsenal","Away",990,1,1,0,0,14,5,2,0,621,13,6,16,1.8,1.8,1.6,26,2,408,494,82.6,38,6,20
"375","Premier League","2023-01-18","Premier League (Matchweek 7)","Crystal Palace","4-2-3-1",1,0.5,"Michael Olise · 90+1&rsquor;","1","0","Manchester United","4-2-3-1",1,2.1,"Bruno Fernandes · 43&rsquor;","2","0","https://fbref.com/en/matches/adf46096/Crystal-Palace-Manchester-United-January-18-2023-Premier-League","Crystal Palace","Home",990,1,0,0,0,10,5,1,0,595,24,21,17,0.5,0.5,0.4,17,1,319,441,72.3,33,4,27
"376","Premier League","2023-01-18","Premier League (Matchweek 7)","Crystal Palace","4-2-3-1",1,0.5,"Michael Olise · 90+1&rsquor;","1","0","Manchester United","4-2-3-1",1,2.1,"Bruno Fernandes · 43&rsquor;","2","0","https://fbref.com/en/matches/adf46096/Crystal-Palace-Manchester-United-January-18-2023-Premier-League","Manchester United","Away",990,1,1,0,0,15,4,2,0,802,32,12,12,2.1,2.1,2,27,2,535,663,80.7,47,2,15
"377","Premier League","2023-01-19","Premier League (Matchweek 7)","Manchester City","4-2-3-1",4,2.3,"Julián Álvarez · 51&rsquor; Erling Haaland · 53&rsquor; Riyad Mahrez · 63&rsquor; Riyad Mahrez · 90&rsquor;","1","0","Tottenham Hotspur","3-4-3",2,0.8,"Dejan Kulusevski · 44&rsquor; Emerson · 45+2&rsquor;","2","0","https://fbref.com/en/matches/847f0a9c/Manchester-City-Tottenham-Hotspur-January-19-2023-Premier-League","Manchester City","Home",990,4,2,0,0,16,6,1,0,725,15,8,12,2.4,2.4,1.5,28,7,540,629,85.9,26,4,15
"378","Premier League","2023-01-19","Premier League (Matchweek 7)","Manchester City","4-2-3-1",4,2.3,"Julián Álvarez · 51&rsquor; Erling Haaland · 53&rsquor; Riyad Mahrez · 63&rsquor; Riyad Mahrez · 90&rsquor;","1","0","Tottenham Hotspur","3-4-3",2,0.8,"Dejan Kulusevski · 44&rsquor; Emerson · 45+2&rsquor;","2","0","https://fbref.com/en/matches/847f0a9c/Manchester-City-Tottenham-Hotspur-January-19-2023-Premier-League","Tottenham Hotspur","Away",990,2,0,0,0,9,3,2,0,565,16,6,13,0.8,0.8,0.5,13,1,376,458,82.1,20,4,10
"379","Premier League","2023-01-21","Premier League (Matchweek 21)","Liverpool","4-3-3",0,1.4,"","3","0","Chelsea","3-4-3",0,1.5,"","1","0","https://fbref.com/en/matches/7febc290/Liverpool-Chelsea-January-21-2023-Premier-League","Liverpool","Home",990,0,0,0,0,15,3,3,0,657,18,15,16,1.4,1.4,0.8,26,0,401,535,75,21,9,23
"380","Premier League","2023-01-21","Premier League (Matchweek 21)","Liverpool","4-3-3",0,1.4,"","3","0","Chelsea","3-4-3",0,1.5,"","1","0","https://fbref.com/en/matches/7febc290/Liverpool-Chelsea-January-21-2023-Premier-League","Chelsea","Away",990,0,0,0,0,11,2,1,0,735,21,18,19,1.6,1.6,1.4,21,0,465,583,79.8,17,5,16
"381","Premier League","2023-01-21","Premier League (Matchweek 21)","Bournemouth","4-4-2",1,1.4,"Jaidon Anthony · 28&rsquor;","1","0","Nottingham Forest","4-3-1-2",1,1.8,"Sam Surridge · 83&rsquor;","2","0","https://fbref.com/en/matches/38c715b4/Bournemouth-Nottingham-Forest-January-21-2023-Premier-League","Bournemouth","Home",990,1,1,0,0,16,3,1,0,523,11,9,14,1.4,1.4,1,28,2,287,401,71.6,21,0,13
"382","Premier League","2023-01-21","Premier League (Matchweek 21)","Bournemouth","4-4-2",1,1.4,"Jaidon Anthony · 28&rsquor;","1","0","Nottingham Forest","4-3-1-2",1,1.8,"Sam Surridge · 83&rsquor;","2","0","https://fbref.com/en/matches/38c715b4/Bournemouth-Nottingham-Forest-January-21-2023-Premier-League","Nottingham Forest","Away",990,1,1,0,0,20,5,2,0,657,22,11,13,1.8,1.8,1.7,31,1,406,530,76.6,31,5,10
"383","Premier League","2023-01-21","Premier League (Matchweek 21)","Southampton","4-2-3-1",0,0.6,"","1","0","Aston Villa","4-4-2",1,1.4,"Ollie Watkins · 77&rsquor;","2","0","https://fbref.com/en/matches/91d49468/Southampton-Aston-Villa-January-21-2023-Premier-League","Southampton","Home",990,0,0,0,0,8,5,1,0,477,25,13,16,0.6,0.6,0.6,15,0,241,352,68.5,11,3,14
"384","Premier League","2023-01-21","Premier League (Matchweek 21)","Southampton","4-2-3-1",0,0.6,"","1","0","Aston Villa","4-4-2",1,1.4,"Ollie Watkins · 77&rsquor;","2","0","https://fbref.com/en/matches/91d49468/Southampton-Aston-Villa-January-21-2023-Premier-League","Aston Villa","Away",990,1,1,0,0,16,5,2,0,692,20,7,8,1.4,1.4,1.1,23,2,476,596,79.9,29,4,11
"385","Premier League","2023-01-21","Premier League (Matchweek 21)","Leicester City","4-4-2",2,1.2,"Marc Albrighton · 38&rsquor; Harvey Barnes · 63&rsquor;","0","0","Brighton & Hove Albion","4-2-3-1",2,1.4,"Kaoru Mitoma · 27&rsquor; Evan Ferguson · 88&rsquor;","1","0","https://fbref.com/en/matches/bcbbc55f/Leicester-City-Brighton-and-Hove-Albion-January-21-2023-Premier-League","Leicester City","Home",990,2,0,0,0,9,2,0,0,489,16,8,18,1.3,1.3,0.2,15,2,309,390,79.2,17,2,6
"386","Premier League","2023-01-21","Premier League (Matchweek 21)","Leicester City","4-4-2",2,1.2,"Marc Albrighton · 38&rsquor; Harvey Barnes · 63&rsquor;","0","0","Brighton & Hove Albion","4-2-3-1",2,1.4,"Kaoru Mitoma · 27&rsquor; Evan Ferguson · 88&rsquor;","1","0","https://fbref.com/en/matches/bcbbc55f/Leicester-City-Brighton-and-Hove-Albion-January-21-2023-Premier-League","Brighton & Hove Albion","Away",990,2,2,0,0,13,4,1,0,772,12,13,11,1.5,1.5,1.5,23,4,590,682,86.5,45,8,17
